time,balance,equity,floating_profit
2025.03.01 00:00:00,15000.00,15000.00,0.00
2025.03.03 00:05:34,15000.00,15000.00,0.00
2025.03.03 04:00:00,15000.00,15000.00,0.00
2025.03.03 08:00:00,15000.00,15000.00,0.00
2025.03.03 12:00:00,15000.00,15000.00,0.00
2025.03.03 16:00:00,15000.00,15000.00,0.00
2025.03.03 20:00:00,15000.00,15000.00,0.00
2025.03.04 00:05:02,15000.00,15000.00,0.00
2025.03.04 04:00:00,15000.00,15000.00,0.00
2025.03.04 08:00:00,15000.00,15000.00,0.00
2025.03.04 12:00:00,15000.00,15000.00,0.00
2025.03.04 16:00:00,15000.00,15000.00,0.00
2025.03.04 20:00:00,15000.00,15000.00,0.00
2025.03.05 00:05:29,15000.00,15000.00,0.00
2025.03.05 04:00:00,15000.00,14999.75,-0.25
2025.03.05 08:00:01,15000.00,14999.06,-0.94
2025.03.05 12:00:00,15000.00,14997.97,-2.03
2025.03.05 16:00:00,15000.00,14999.94,-0.06
2025.03.05 20:00:00,15000.00,15003.11,3.11
2025.03.06 00:10:00,15000.00,15003.54,3.54
2025.03.06 04:00:00,15000.00,15004.99,4.99
2025.03.06 08:00:00,15000.00,15004.23,4.23
2025.03.06 12:00:00,15004.22,15004.22,0.00
2025.03.06 16:00:00,15004.22,15004.22,0.00
2025.03.06 20:00:00,15004.22,15004.22,0.00
2025.03.07 00:05:43,15004.22,15004.22,0.00
2025.03.07 04:00:00,15004.22,15004.22,0.00
2025.03.07 08:00:01,15004.22,15004.22,0.00
2025.03.07 12:00:05,15004.22,15004.22,0.00
2025.03.07 16:00:00,15004.22,15004.22,0.00
2025.03.07 20:00:00,15004.22,15004.22,0.00
2025.03.10 00:00:00,15004.22,15004.22,0.00
2025.03.10 04:00:00,15004.22,15004.22,0.00
2025.03.10 08:00:00,15004.22,15004.22,0.00
2025.03.10 12:00:00,15004.22,15004.22,0.00
2025.03.10 16:00:00,15004.22,15004.22,0.00
2025.03.10 20:00:00,15004.22,15004.22,0.00
2025.03.11 00:00:00,15004.22,15004.22,0.00
2025.03.11 04:00:00,15004.22,15004.22,0.00
2025.03.11 08:00:00,15004.22,15004.22,0.00
2025.03.11 12:00:01,15004.22,15004.22,0.00
2025.03.11 16:00:00,15004.22,15004.22,0.00
2025.03.11 20:00:00,15004.22,15004.22,0.00
2025.03.12 00:00:00,15004.22,15004.22,0.00
2025.03.12 04:00:01,15004.22,15004.22,0.00
2025.03.12 08:00:01,15004.22,15004.22,0.00
2025.03.12 12:00:00,15004.22,15004.22,0.00
2025.03.12 16:00:00,15004.22,15004.22,0.00
2025.03.12 20:00:00,15004.22,15004.22,0.00
2025.03.13 00:00:00,15004.22,15004.22,0.00
2025.03.13 04:00:01,15004.22,15004.22,0.00
2025.03.13 08:00:00,15004.22,15004.22,0.00
2025.03.13 12:00:00,15004.22,15004.22,0.00
2025.03.13 16:00:00,15004.22,15004.22,0.00
2025.03.13 20:00:00,15004.22,15004.22,0.00
2025.03.14 00:00:00,15004.22,15004.22,0.00
2025.03.14 04:00:00,15004.22,15004.22,0.00
2025.03.14 08:00:00,15004.22,15004.22,0.00
2025.03.14 12:00:00,15004.22,15004.22,0.00
2025.03.14 16:00:00,15004.22,15004.22,0.00
2025.03.14 20:00:00,15004.22,15004.22,0.00
2025.03.17 00:00:00,15004.22,15004.22,0.00
2025.03.17 04:00:00,15004.22,15004.22,0.00
2025.03.17 08:00:00,15004.22,15004.22,0.00
2025.03.17 12:00:00,15004.22,15004.22,0.00
2025.03.17 16:00:00,15004.22,15004.22,0.00
2025.03.17 20:00:00,15004.22,15004.22,0.00
2025.03.18 00:00:00,15004.22,15004.22,0.00
2025.03.18 04:00:02,15004.22,15004.22,0.00
2025.03.18 08:00:00,15004.22,15004.22,0.00
2025.03.18 12:00:00,15004.22,15004.22,0.00
2025.03.18 16:00:00,15004.22,15004.22,0.00
2025.03.18 20:00:00,15004.22,15004.22,0.00
2025.03.19 00:00:00,15004.22,15004.22,0.00
2025.03.19 04:00:00,15004.22,15004.22,0.00
2025.03.19 08:00:00,15004.22,15004.22,0.00
2025.03.19 12:00:00,15004.22,15004.22,0.00
2025.03.19 16:00:00,15004.22,15004.22,0.00
2025.03.19 20:00:00,15004.22,15004.22,0.00
2025.03.20 00:00:00,15004.22,15004.22,0.00
2025.03.20 04:00:03,15004.22,15004.22,0.00
2025.03.20 08:00:00,15004.22,15004.22,0.00
2025.03.20 12:00:00,15004.22,15004.22,0.00
2025.03.20 16:00:00,15004.22,15004.22,0.00
2025.03.20 20:00:00,15004.22,15004.22,0.00
2025.03.21 00:00:00,15004.22,15004.22,0.00
2025.03.21 04:00:00,15004.22,15004.22,0.00
