time,balance,equity,floating_profit
2025.03.01 00:00:00,15000.00,15000.00,0.00
2025.03.03 00:05:11,15000.00,15000.00,0.00
2025.03.03 04:00:00,15000.00,15000.00,0.00
2025.03.03 08:00:00,15000.00,15000.00,0.00
2025.03.03 12:00:00,15000.00,15000.00,0.00
2025.03.03 16:00:00,15000.00,15000.00,0.00
2025.03.03 20:00:00,15000.00,14999.87,-0.13
2025.03.04 00:05:10,15000.00,15004.27,4.27
2025.03.04 04:00:00,15004.21,15004.21,0.00
2025.03.04 08:00:00,15004.21,15004.21,0.00
2025.03.04 12:00:00,15004.21,15004.21,0.00
2025.03.04 16:00:00,15004.21,15004.21,0.00
2025.03.04 20:00:00,15004.21,15004.21,0.00
2025.03.05 00:05:00,15004.21,15004.01,-0.20
2025.03.05 04:00:00,15004.21,15005.08,0.87
2025.03.05 08:00:00,15005.01,15005.01,0.00
2025.03.05 12:00:00,15005.01,15005.01,0.00
2025.03.05 16:00:00,15005.01,15005.01,0.00
2025.03.05 20:00:00,15005.01,15005.01,0.00
2025.03.06 00:05:10,15005.01,15005.01,0.00
2025.03.06 04:00:00,15005.01,15005.01,0.00
2025.03.06 08:00:00,15005.01,15005.01,0.00
2025.03.06 12:00:00,15005.01,15005.01,0.00
2025.03.06 16:00:00,15005.01,15005.01,0.00
2025.03.06 20:00:00,15005.01,15005.01,0.00
2025.03.07 00:05:08,15005.01,15005.01,0.00
2025.03.07 04:00:00,15005.01,15005.01,0.00
2025.03.07 08:00:00,15005.01,15005.01,0.00
2025.03.07 12:00:00,15005.01,15005.01,0.00
2025.03.07 16:00:00,15005.01,15005.01,0.00
2025.03.07 20:00:00,15005.01,15005.01,0.00
2025.03.10 00:00:00,15005.01,15005.01,0.00
2025.03.10 04:00:00,15005.01,15005.01,0.00
2025.03.10 08:00:00,15005.01,15005.01,0.00
2025.03.10 12:00:00,15005.01,15005.01,0.00
2025.03.10 16:00:00,15005.01,15005.01,0.00
2025.03.10 20:00:00,15005.01,15005.01,0.00
2025.03.11 00:00:00,15005.01,15005.01,0.00
2025.03.11 04:00:00,15005.01,15005.01,0.00
2025.03.11 08:00:00,15005.01,15005.01,0.00
2025.03.11 12:00:01,15005.01,15005.01,0.00
2025.03.11 16:00:00,15005.01,15005.01,0.00
2025.03.11 20:00:00,15005.01,15005.01,0.00
2025.03.12 00:00:00,15005.01,15005.01,0.00
2025.03.12 04:00:00,15005.01,15005.01,0.00
2025.03.12 08:00:00,15005.01,15005.01,0.00
2025.03.12 12:00:00,15005.01,15005.01,0.00
2025.03.12 16:00:00,15005.01,15005.01,0.00
2025.03.12 20:00:00,15005.01,15004.88,-0.13
2025.03.13 00:00:00,15005.01,15005.44,0.43
2025.03.13 04:00:00,15005.01,15004.87,-0.14
2025.03.13 08:00:00,15005.01,15002.21,-2.80
2025.03.13 12:00:00,15005.01,15005.11,0.10
2025.03.13 16:00:00,15005.01,15004.80,-0.21
2025.03.13 20:00:00,15005.01,15001.57,-3.44
2025.03.14 00:00:00,15005.01,15002.28,-2.73
2025.03.14 04:00:03,15005.01,15005.30,0.29
2025.03.14 08:00:00,15005.01,15007.28,2.27
2025.03.14 12:00:00,15007.29,15007.29,0.00
