Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpBBPeriod,InpBBDeviation
24,15223.94,223.94,2.634588,3.972392,2.244562,1.902276,101.47000000000116,0.6584,85,32,2.10
34,15223.91,223.91,2.697711,4.062645,2.270662,1.921725,99.690000000000509,0.6508,83,31,2.15
45,15223.07,223.07,2.720366,4.051156,2.262144,1.915925,99.68999999999869,0.6508,82,31,2.20
35,15222.84,222.84,2.684819,4.035554,2.259811,1.892921,99.690000000000509,0.6508,83,32,2.15
12,15222.25,222.25,2.554598,3.864046,2.175296,1.891213,103.86999999999898,0.6742,87,31,2.05
23,15221.98,221.98,2.642619,3.958156,2.224917,1.904526,101.46999999999935,0.6584,84,31,2.10
84,15221.82,221.82,3.038630,5.436400,2.958784,2.660000,79.160000000001673,0.4959,73,37,2.35
73,15221.82,221.82,3.038630,5.436400,2.958784,2.660000,79.160000000001673,0.4959,73,37,2.30
46,15221.80,221.80,2.738272,4.034615,2.249265,1.886666,99.690000000000509,0.6508,81,32,2.20
63,15220.36,220.36,2.938133,5.089829,2.939309,2.587474,79.159999999999854,0.4957,75,38,2.25
11,15220.15,220.15,2.590000,3.884565,2.154742,1.901290,103.8700000000008,0.6744,85,30,2.05
44,15219.98,219.98,2.749750,4.056127,2.230808,1.928176,99.690000000000509,0.6510,80,30,2.20
96,15219.63,219.63,3.378923,5.207471,2.929572,2.767612,79.159999999999854,0.4955,65,38,2.40
53,15219.34,219.34,2.964054,5.136149,2.925704,2.615756,79.159999999999854,0.4957,74,39,2.20
93,15219.17,219.17,2.922267,5.353794,2.923436,2.552277,79.159999999999854,0.4961,75,35,2.40
22,15216.64,216.64,2.674568,3.844538,2.120388,1.897381,103.8700000000008,0.6745,81,30,2.10
33,15215.80,215.80,2.697500,3.833508,2.117139,1.891467,103.8700000000008,0.6730,80,30,2.15
